Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Age dependency ratio (% of working-age population),SP.POP.DPND,Nepal,NPL,75.30128947,76.13398671,77.30875461,78.53675775,79.32431244,79.4615391,80.00135011,79.90934806,79.4017277,78.81088719,78.3048743,78.5471336,78.66946332,78.73317867,78.75497468,78.73901891,79.36190457,79.88669674,80.31774068,80.63510216,80.82880621,81.63065173,82.20060421,82.59474887,82.87376479,83.06399271,83.78433842,84.33674173,84.72956189,84.96160636,85.03348429,84.91243306,84.54104366,83.97183189,83.26022836,82.44996278,82.340433,82.18257627,81.94843474,81.55479252,80.93181915,80.40727838,79.71957625,78.91788547,78.08170925,77.21720967,75.59514062,74.23382097,73.02150427,71.77001894,70.36072132,69.36798846,68.05821531,66.53788673,65.02117891,63.64996987,61.09040443,58.73317852,56.59729608,54.68608312,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Netherlands,NLD,63.84335517,63.83460446,63.23950572,62.31511441,61.47358534,60.91210029,60.65647795,60.50450713,60.4261784,60.2917044,60.0145723,59.61347027,59.05018283,58.32348866,57.44442218,56.43095041,55.45383731,54.38948998,53.24888672,52.05418129,50.83862129,49.66560777,48.53342765,47.47709866,46.54586969,45.78050684,45.39325618,45.08244946,44.87410511,44.77862547,44.78769489,44.92738724,45.13433477,45.40411386,45.70005099,45.98919422,46.32421865,46.60424772,46.82538154,47.00580517,47.16687688,47.33299134,47.53892408,47.75924207,47.93834371,48.0472975,48.32285767,48.4380012,48.51273181,48.72382122,49.16405467,49.75261727,50.57992955,51.53003629,52.40107715,53.08262731,53.72334894,54.19074121,54.56989978,55.01188691,..
Age dependency ratio (% of working-age population),SP.POP.DPND,New Caledonia,NCL,69.50970926,69.71115663,70.01671627,70.38988409,70.67358918,70.7611608,70.92428065,70.82971906,70.58823529,70.48062422,70.62246732,71.5216832,72.50384869,73.29503311,73.51223195,72.96521115,73.99563716,73.90859569,73.17380353,72.37302269,71.73846399,70.78105545,70.33681331,69.93508868,69.04581429,67.52353681,66.14926508,64.29521957,62.2170017,60.31448716,58.80390645,57.51318141,56.49343302,55.74849946,55.24821591,54.92885691,54.71068685,54.83806493,55.20633288,55.58488882,55.79016585,55.26913679,54.45714405,53.45361913,52.45426372,51.57778633,50.30379537,49.58921582,49.31386358,49.23063855,49.12791913,49.22264594,48.90363233,48.36469635,47.85565748,47.4935837,47.21382335,47.01024116,46.87542011,46.75811428,..
Age dependency ratio (% of working-age population),SP.POP.DPND,New Zealand,NZL,71.00598499,71.27794141,70.91486278,70.16500319,69.36794587,68.66423292,68.41715376,68.23573878,68.02679037,67.69115025,67.22911466,66.54777347,65.87212099,65.11990472,64.19049719,63.0252874,62.61050901,61.81830629,60.74524156,59.62876172,58.64012557,57.31719534,56.29170556,55.44232775,54.6132441,53.7711121,53.3626834,52.95931237,52.59136707,52.36202236,52.33265961,52.37931642,52.49228622,52.64037685,52.76401589,52.81828128,53.01158534,53.11322309,53.08042761,52.9380894,52.74563544,52.26643657,51.84383447,51.44330296,51.03457297,50.62044079,50.45287588,50.32725494,50.2703229,50.31760727,50.48961789,51.02720177,51.50952722,51.97083813,52.44645511,52.94732358,53.39707992,53.95420714,54.57350366,55.18447764,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Nicaragua,NIC,99.31128517,101.0128763,103.183569,105.3786702,106.8650143,107.3076518,107.4503943,106.8140554,105.6166758,104.2371072,102.8995979,102.1198901,101.3401436,100.5997392,99.90472735,99.25469128,99.26035493,99.16325109,99.03993647,98.96134335,98.92754584,99.24704359,99.62012862,99.94800929,100.0637045,99.86699943,99.64521489,99.04830611,98.18689383,97.21757578,96.20917964,94.62971915,93.1170947,91.57042348,89.83123821,87.83797479,85.79938464,83.54017904,81.18790474,78.92360622,76.83029733,74.65168039,72.71671044,70.96745327,69.32161334,67.74974592,66.15457077,64.6704135,63.29546447,62.03581834,60.89004018,59.74243833,58.67371892,57.72393977,56.93485222,56.31521255,55.73454562,55.28115039,54.91671103,54.59019735,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Niger,NER,97.72780979,98.6415465,99.46700999,100.1523637,100.5399513,100.5530158,101.6701021,102.2143801,102.3074547,102.0846023,101.6126711,102.0761879,102.2076822,102.0602337,101.6853263,101.0982767,100.9448211,100.8176206,100.6898361,100.5120347,100.2162294,101.590133,102.2899967,102.5406616,102.5429898,102.3566839,102.7266744,102.9093872,102.9736843,102.949536,102.7984684,103.1711548,103.1308649,102.8179566,102.3395822,101.7556675,102.1443358,102.3484723,102.4992607,102.6856702,102.9018862,104.0112636,104.847946,105.5354565,106.1684111,106.7642399,108.1052482,109.1158208,109.8632901,110.3839119,110.7010881,111.4112923,111.8028064,111.938742,111.8627995,111.5987634,111.6027273,111.3434003,110.8785112,110.2557745,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Nigeria,NGA,79.96040178,80.6708906,81.06261171,81.23485274,81.28522309,81.2569798,82.02365648,82.56126362,82.92265059,83.15643209,83.30142762,84.11357147,84.78661259,85.32491577,85.72850507,86.02079141,86.87475284,87.42084278,87.76086471,87.99053761,88.14097852,89.33446692,90.32587856,91.10952327,91.65625111,91.95033393,92.53840272,92.7632455,92.67590963,92.33275763,91.7735861,91.6714113,91.30308544,90.71425773,89.95780736,89.08523462,88.82993982,88.38973455,87.83085577,87.22962595,86.64025966,86.7731185,86.80496156,86.77276111,86.70339592,86.61515848,87.10568214,87.44536861,87.66869931,87.80763957,87.87658509,88.24452452,88.49244305,88.59181576,88.49848608,88.20359527,88.15400476,87.83665165,87.31508677,86.67378255,..
Age dependency ratio (% of working-age population),SP.POP.DPND,North America,NAC,66.54590497,67.05051622,67.09540537,66.80122481,66.33055034,65.75783221,65.1491201,64.43432145,63.61981352,62.70017093,61.67804787,60.37514535,59.1197478,57.88562648,56.63430167,55.36337988,54.60170499,53.75228258,52.90709763,52.17420034,51.59755969,51.13691594,50.79073801,50.57128959,50.45722347,50.4288844,50.65295082,50.90358789,51.17279939,51.43889682,51.68580478,52.0670178,52.37602013,52.58123096,52.64544139,52.56111509,52.52076901,52.27818904,51.90576123,51.49695339,51.09658499,50.64894939,50.28949233,49.96113773,49.59172466,49.17404797,49.15974275,49.0657003,48.97074127,48.9776102,49.12669988,49.35131965,49.61982017,49.95435338,50.35099712,50.80345513,51.2620076,51.79800981,52.38173224,52.9780701,..
Age dependency ratio (% of working-age population),SP.POP.DPND,North Macedonia,MKD,74.4853348,73.80398757,73.37181976,72.92146709,72.10920542,70.83899692,69.63691213,68.10519969,66.38865564,64.71323123,63.19160599,62.17707154,61.12235783,60.18869582,59.5126652,59.11640143,58.4217117,58.08955341,57.87686753,57.4453349,56.64267066,55.63167126,54.35917719,52.98900926,51.77206997,50.83404505,50.46117835,50.22662853,50.11893585,50.10019859,50.13974338,50.31955977,50.57237155,50.83272324,51.01186253,51.07176482,50.76814764,50.2546577,49.6063279,48.9373724,48.30361288,47.66436611,47.13359467,46.63767371,46.06417017,45.370356,44.74790697,43.96282413,43.12310046,42.38969308,41.84867491,41.40028437,41.18994786,41.19139658,41.33014365,41.56230448,42.12033288,42.67585587,43.24013941,43.84148198,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Norway,NOR,58.64286784,58.91456658,58.7763777,58.41240915,58.12384061,58.06724284,58.16847143,58.49376941,58.9526289,59.35536509,59.60203295,59.97739927,60.1104366,60.08410392,60.0110013,59.9280759,59.78163208,59.58869018,59.32580776,58.95993602,58.49306635,57.88445638,57.28093626,56.67626057,56.0853744,55.54376054,55.27739824,55.00711746,54.76980614,54.60274905,54.51468819,54.60035725,54.69915165,54.81418664,54.91258283,54.96325509,55.0101115,54.9818092,54.8775386,54.69039649,54.41612487,54.11191589,53.72287291,53.2822242,52.85603722,52.50230817,52.00772713,51.58440634,51.23171614,50.96760437,50.82705357,51.03175758,51.27343974,51.55575473,51.85364184,52.12675473,52.42981178,52.68356719,52.90112361,53.10568964,..
Age dependency ratio (% of working-age population),SP.POP.DPND,OECD members,OED,63.21591802,63.58108212,63.69338921,63.61600116,63.47078573,63.31483932,63.32685331,63.26841291,63.16460379,62.96557017,62.72612653,62.44405034,62.12316907,61.76315751,61.30377981,60.75772458,60.43510365,59.97867309,59.4128796,58.76315483,58.04927383,57.27327274,56.47082707,55.6886431,54.96906568,54.33570161,53.98554775,53.66354424,53.37211015,53.11378781,52.8904202,52.77908203,52.69387435,52.61190082,52.49316649,52.31801722,52.19597939,51.98992249,51.7364501,51.48794259,51.27242516,51.0331882,50.84881065,50.69627244,50.53925931,50.36888195,50.34921185,50.29195118,50.24445707,50.27890162,50.43225266,50.72912301,51.08425781,51.4975566,51.94309257,52.40135432,52.82487749,53.2530435,53.68032895,54.10818929,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Oman,OMN,87.37795166,88.84468678,89.99107196,90.95518777,91.87094091,92.78679322,94.08876675,95.2855558,96.36196051,97.24954258,97.91138635,97.59394688,96.99126406,96.29824229,95.78411311,95.61616919,94.15505843,93.16592881,92.49855085,91.98579253,91.59339036,92.05660122,92.26605544,92.35450322,92.40371882,92.35246394,92.44879016,92.4442607,92.26917754,91.71377419,90.60331317,86.9160502,83.10776563,79.19008762,75.24423777,71.35797344,70.53594847,69.28397343,67.93250078,66.64208191,65.3896219,63.48782654,61.32709451,58.94167926,56.44830589,53.99862758,49.67406156,46.11040605,43.34562027,41.23632721,39.62118983,36.9985875,34.87042445,33.33341597,32.35906001,31.77525736,31.92021559,32.24929538,32.69512874,33.09728007,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Other small states,OSS,78.25417892,78.99606614,79.57398424,79.98182197,80.17241616,80.13461588,80.58424806,80.7388695,80.69888157,80.60128068,80.50190655,80.45436886,80.40212099,80.33543975,80.19755723,79.96531827,80.28884082,80.42628548,80.46865563,80.49746847,80.52716382,80.57820385,80.58916653,80.56716057,80.47728573,80.29968665,80.31367557,80.10874485,79.77095271,79.36368397,78.88604765,78.69074537,78.46727686,78.1517216,77.6407952,76.93064747,76.52694822,75.82907541,74.94616221,73.96172104,72.94568396,71.83150231,70.75882775,69.68593663,68.53768139,67.29115164,65.82548117,64.29343375,62.80981385,61.50012137,60.41005642,59.82291403,59.31005757,58.89921172,58.56388191,58.26184517,58.04468114,57.81523109,57.59703035,57.38517118,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Pacific island small states,PSS,98.16437197,98.54139845,98.79522407,98.90723505,98.74134835,98.16753911,97.71129722,96.84645707,95.59681274,94.08187807,92.41098553,91.61444043,90.81678486,89.97489305,89.06023075,88.07462806,87.24241903,86.35586962,85.45141589,84.59828967,83.85055961,83.4783397,83.13000636,82.85317433,82.61337813,82.31206987,81.88103627,81.38674786,80.81252593,80.19261509,79.57808061,78.97608974,78.40786078,77.76481647,76.9615062,76.00403653,75.50746579,74.81791675,74.04358835,73.31676743,72.6667306,71.28574296,70.13834808,69.13737958,68.1891718,67.26977843,66.76508316,66.29773468,65.86345044,65.47841999,65.17317725,65.24087566,65.2881779,65.4409979,65.7579079,66.17307582,66.17761715,66.22652812,66.21057877,66.03937947,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Pakistan,PAK,77.27539137,77.97115294,78.38946915,78.72968886,79.2169099,79.92066003,81.12945347,82.44356947,83.75752631,84.87715392,85.69849063,86.65638222,87.28108761,87.64255393,87.85748197,87.99703265,88.13345271,88.13324006,88.03260207,87.85266535,87.61950132,87.60094335,87.42559731,87.17735251,86.93629216,86.73676598,87.17728167,87.60604952,87.98614396,88.24628946,88.34349597,88.93361483,89.26317357,89.37281455,89.31547542,89.11007245,88.68686794,88.0622216,87.25144179,86.24557018,85.04792379,84.06987307,82.90752364,81.6040955,80.22215067,78.80889993,77.51446286,76.19158055,74.85708367,73.52518293,72.21396976,71.1830774,70.16069074,69.16714402,68.22660308,67.35461513,66.70480306,66.09214565,65.51520208,64.95331207,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Panama,PAN,90.44174871,91.10756333,91.64060881,92.04752788,92.31960775,92.44676771,92.69221299,92.73209226,92.58904768,92.28593345,91.8402986,91.39601802,90.81503073,90.09275751,89.20444232,88.14652059,87.18410892,86.01101613,84.70127566,83.33917154,81.96480979,80.57571142,79.20409885,77.83458281,76.44000637,75.02358148,73.65669637,72.30065791,70.96970253,69.67961517,68.44398998,67.32905447,66.20816654,65.12494042,64.13278772,63.25826714,62.45019816,61.77783043,61.19104601,60.61317644,60.01005367,59.55999804,59.01897863,58.44732828,57.93082427,57.50592146,57.09895986,56.79194557,56.53864869,56.27657939,55.98482068,55.77057723,55.51735402,55.25011445,55.00390558,54.79620156,54.63045491,54.4387154,54.24249933,54.06648482,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Papua New Guinea,PNG,82.19814479,83.05053005,83.9740274,84.82839078,85.40189071,85.6165381,86.131565,86.26426398,86.13335631,85.91228488,85.6893325,85.88393849,86.00722449,86.06840804,86.05542091,85.96898646,86.21404996,86.33204415,86.3477336,86.28134637,86.14248491,86.22350655,86.15676066,85.94910608,85.58385813,85.0474087,84.67922977,84.0846421,83.32090171,82.46077612,81.54761366,80.74063336,79.94723868,79.1446177,78.31830293,77.48878347,76.98290533,76.4665231,75.95737249,75.45651634,74.9477857,74.81073917,74.54218823,74.19420119,73.83553287,73.50148046,73.15682885,72.82992717,72.46505186,71.96640665,71.29161793,70.6091969,69.73903659,68.75020854,67.74895531,66.79544916,66.04975013,65.33746617,64.63940874,63.92204012,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Paraguay,PRY,104.7946495,104.3858484,104.2996521,104.3626225,104.3226564,104.0407911,103.0966965,101.9925932,100.8264717,99.68922103,98.57469892,97.0444188,95.42681711,93.85583753,92.4864335,91.37383718,89.69394356,88.53812106,87.71301845,86.97839549,86.23986448,85.66353097,84.94834109,84.24418682,83.7388812,83.48362392,83.47434344,83.51903409,83.57791696,83.56251944,83.40935917,83.25947586,82.98527149,82.54087065,81.88804249,81.02179685,80.07706906,78.99042539,77.7660493,76.40649914,74.92427245,73.57606841,72.03128926,70.39073226,68.79736477,67.32465389,65.92836346,64.78832883,63.79192301,62.78149522,61.7006255,60.75554887,59.68138879,58.60026461,57.68952955,57.02501767,56.45071306,56.11670977,55.93499755,55.76362947,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Peru,PER,89.33828465,90.48089652,91.53238688,92.40653135,92.9426786,93.07116803,93.64987272,93.70254929,93.38286843,92.89408635,92.34025369,92.180065,91.89148967,91.46174523,90.82960187,89.97169282,89.38368109,88.51274175,87.44487364,86.28201694,85.07722146,84.14766426,83.17300672,82.15734767,81.09123903,79.97925578,79.17190496,78.30939907,77.40566141,76.46859562,75.49568946,74.65896242,73.73823001,72.76783625,71.77204998,70.75002892,69.61453907,68.44886978,67.25265141,66.0198683,64.75063637,63.68010703,62.69315145,61.77329538,60.90666338,60.08311571,59.33431478,58.67809011,58.09537647,57.54804417,57.01245242,56.48070882,55.84800234,55.26331338,54.90383979,54.81626262,53.04037657,51.91404135,51.23787463,50.71130014,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Philippines,PHL,100.4648818,100.8177685,101.5875157,102.3567723,102.5367007,101.9116356,101.5196101,100.4275026,98.90710312,97.36562379,96.00020167,94.90595956,93.88114371,92.90001794,91.89262492,90.83199219,89.98396713,89.12581688,88.24248619,87.31952449,86.35766574,85.54847325,84.63713967,83.6847607,82.76871543,81.92471049,81.30344625,80.75383441,80.21287218,79.58352093,78.82081706,78.24792667,77.49353264,76.63648258,75.78648054,74.99116068,74.28590844,73.66008173,73.04909213,72.38042861,71.63924,71.04956626,70.41034803,69.74018412,69.02729098,68.20944597,67.13285754,65.92223434,64.5222973,63.03035538,61.62510192,60.90050194,60.24605253,59.67033527,59.09363304,58.43867884,57.93943796,57.24532711,56.45928583,55.74110932,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Poland,POL,64.60884208,65.1262907,64.8500212,63.97282361,62.87115953,61.76058458,60.19323711,58.86171097,57.62817988,56.31193193,54.89080142,53.911657,52.79881195,51.70945564,50.87448467,50.40105534,50.44460818,50.73536233,51.20599901,51.68324025,52.05669116,52.42883682,52.69786101,52.9186406,53.15245191,53.40098524,53.78314953,54.03893098,54.15120039,54.13772471,54.01334954,53.69102745,53.38345913,52.99206081,52.37962117,51.49886536,50.77517858,49.72931684,48.49556921,47.2722689,46.15949109,45.20621154,44.41133638,43.70828256,42.98751467,42.22301464,41.58393154,40.99507775,40.5249221,40.25719773,40.23261423,40.72193423,41.28127908,41.97584042,42.88801808,44.04194546,45.18606812,46.65030818,48.30214691,49.93016977,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Portugal,PRT,59.55498978,59.67639891,59.81648618,60.01366176,60.28360981,60.56950399,61.30171784,61.75105212,61.97182711,62.1384855,62.40838554,61.98979458,61.75906373,61.66520914,61.53806836,61.27380031,61.29166283,61.06092641,60.64770688,60.15825741,59.62551475,58.90484385,58.18239271,57.46515613,56.72934336,55.95085864,55.28466308,54.53671715,53.69805471,52.82139921,51.98124687,51.18583975,50.45603967,49.81184582,49.24577403,48.7489713,48.47965387,48.19643835,47.9377858,47.76261965,47.70870521,47.74083595,47.87677199,48.09382051,48.30933743,48.45666736,49.07654975,49.56623091,49.94526621,50.29013512,50.67027903,51.15361444,51.67728135,52.25462102,52.86637815,53.48887488,53.93722886,54.38002339,54.82696162,55.30067358,..
Age dependency ratio (% of working-age population),SP.POP.DPND,Post-demographic dividend,PST,59.26392211,59.51816312,59.51935897,59.33983262,59.10896577,58.88652762,58.85985688,58.75220474,58.60090109,58.38465477,58.15417405,57.80566333,57.47375034,57.12944416,56.67912064,56.10833427,55.76649219,55.2485776,54.59807812,53.87582411,53.12247139,52.32946785,51.54498081,50.80866451,50.14818033,49.58474499,49.34537172,49.13453979,48.9647881,48.85129293,48.79696266,48.88145027,49.00090142,49.11929836,49.176767,49.14594493,49.16959088,49.08580327,48.93709069,48.79398541,48.69254376,48.61291825,48.58955458,48.59379053,48.57951039,48.53854568,48.676558,48.77676374,48.8911521,49.09629413,49.42871548,49.93297126,50.48461659,51.08933757,51.72555594,52.37420813,52.98986008,53.62438021,54.26044859,54.88670313,..
