Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Virgin Islands (U.S.),VIR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.34700012,64.48600006,64.56199646,64.56800079,64.58799744,64.6740036,64.16999817,64.23300171,64.76399994,64.93699646,65.1230011,65.33799744,65.56800079,65.90399933,66.19400024,66.64499664,66.88899994,67.36199951,67.65100098,67.76699829,68.13700104,68.52100372,68.7440033,68.96199799,69.1289978,69.46399689,69.68499756,69.7519989,69.92299652,70.0739975,70.15000153
Vietnam,VNM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1269989,79.14600372,79.07499695,79.01799774,78.93099976,78.81500244,78.70600128,78.62599945,78.61399841,78.61599731,78.52100372,78.43800354,78.33200073,78.18699646,78.0019989,77.8030014,77.6210022,77.41899872,77.27500153,77.17700195,76.91699982,78.20600128,78.43800354,79.28700256,79.49900055,78.79699707,78.6289978,79.05999756,79.02600098,79.16300201,79.26599884
Vanuatu,VUT,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4129982,61.37599945,61.38199997,61.4980011,61.17300034,61.25400162,61.18700027,60.9640007,60.77299881,60.82600021,60.62400055,60.98300171,61.47000122,61.45999908,61.46699905,61.39400101,61.08399963,60.99499893,60.92399979,61.06399918,61.29199982,61.28499985,61.27000046,61.30699921,61.39500046,61.67399979,61.70399857,61.68000031,61.68299866,61.65999985,61.60699844
World,WLD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.85611268,55.92013805,55.9760562,55.86424986,55.96934155,55.8989557,55.82784339,55.82554606,55.72464689,55.80482209,55.71317946,55.4691091,55.30999448,55.20643531,55.10703569,55.04139242,54.70326799,54.5074964,54.1639489,53.89877334,53.48707838,53.19886663,52.95020349,52.76619668,52.61945777,52.57947713,52.55019281,52.58153809,52.59313603,52.47263071,52.33803864
Samoa,WSM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.73099899,35.13199997,35.45500183,35.5359993,35.77600098,35.53499985,35.44100189,35.5530014,35.56600189,35.54000092,35.32400131,35.15100098,35.0530014,34.92699814,34.77000046,34.58599854,34.45999908,34.22100067,34.10300064,34.14300156,34.0719986,33.98199844,34.01900101,34.09400177,34.06100082,34.0019989,33.79899979,33.70199966,33.62900162,33.51800156,33.39899826
Kosovo,XKX,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.27799988,17.3239994,17.43300056,17.42399979,17.54100037,18.53000069,19.53300095,20.5739994,21.65399933,22.77499962,21.29400063,19.89100075,18.56399918,17.30999947,16.12700081,15.01599979,13.97700024,13.00500011,12.09899998,11.25599957,10.47399998,9.218999863,8.123999596,7.170000076,6.335999966,6.293000221,6.252999783,6.237999916,6.236000061,6.086999893,5.93599987
South Africa,ZAF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.24499893,44.56900024,44.95000076,45.34700012,45.76200104,46.20500183,46.55500031,46.91999817,47.32400131,47.75999832,48.23799896,48.60599899,49.01100159,49.45299911,49.90000153,50.3429985,50.72100067,51.09700012,51.47399902,49.9090004,48.39099884,49.11999893,49.59899902,50.73400116,51.11600113,52.60300064,52.83300018,53.91199875,53.86199951,54.05500031,54.20399857
Zambia,ZMB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01499939,74.00299835,73.98799896,73.9260025,73.93900299,73.89700317,73.84700012,73.80999756,73.79799652,73.76499939,73.73899841,73.76100159,73.77999878,73.77999878,73.77300262,73.76100159,73.38400269,73,72.60600281,72.2009964,71.78099823,71.38999939,70.9980011,71.03900146,71.07700348,71.1190033,71.16600037,71.20899963,71.24900055,71.26100159,71.29000092
Zimbabwe,ZWE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.71399689,74.72299957,74.80999756,74.82299805,74.77300262,74.7519989,74.68699646,74.64499664,73.09899902,71.42299652,72.72799683,74.11299896,75.39399719,76.58000183,77.70700073,77.71099854,77.80000305,77.89900208,78.0059967,78.11299896,78.20999908,78.40799713,78.48100281,78.60099792,78.69200134,78.76899719,78.86399841,78.93299866,78.98500061,79.09999847,79.19000244
